,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
10FTHF5GLUtl_pos,48.0,0.05594405594405595,1.2079881036941305,0.07137809493668143,10FTHF5GLUtl
10FTHF5GLUtm_pos,46.0,0.09340659340659341,0.9338239581280767,0.11547703397923663,10FTHF5GLUtm
10FTHF6GLUtl_pos,48.0,0.05594405594405595,1.1960217428891224,0.07137809493668143,10FTHF6GLUtl
10FTHF6GLUtm_pos,46.0,0.09340659340659341,1.093900944456352,0.11547703397923663,10FTHF6GLUtm
10FTHF7GLUtl_pos,48.0,0.05594405594405595,1.1911596297890585,0.07137809493668143,10FTHF7GLUtl
10FTHF7GLUtm_pos,47.0,0.07267732267732269,1.112910594642124,0.09112708980702483,10FTHF7GLUtm
10FTHFtl_neg,48.0,0.05594405594405595,1.2079881036941305,0.07137809493668143,10FTHFtl
10FTHFtm_neg,24.0,0.5621878121878122,0.24464007618666986,0.5891949673141322,10FTHFtm
10FTHFtm_pos,48.0,0.05594405594405595,1.2740597437662935,0.07137809493668143,10FTHFtm
11DOCRTSLtm_pos,48.0,0.05594405594405595,1.3328111696147587,0.07137809493668143,11DOCRTSLtm
11DOCRTSLtr_neg,48.0,0.05594405594405595,1.3328111696147367,0.07137809493668143,11DOCRTSLtr
11DOCRTSTRNtm_pos,48.0,0.05594405594405595,1.2892716649667024,0.07137809493668143,11DOCRTSTRNtm
11DOCRTSTRNtr_neg,48.0,0.05594405594405595,1.2892716649666818,0.07137809493668143,11DOCRTSTRNtr
13DAMPPOX_pos,49.0,0.04195804195804197,1.7286605461490512,0.07137809493668143,13DAMPPOX
1MNCAMti_pos,48.0,0.05594405594405595,1.0969322662073886,0.07137809493668143,1MNCAMti
1PPDCRp_pos,60.0,0.00024975024975024975,3.340922282382808,0.0015654396365056263,1PPDCRp
1a25DHVITD3TRn_pos,48.0,0.05594405594405595,1.3790083157427904,0.07137809493668143,1a25DHVITD3TRn
24NPHte_neg,29.0,0.9577922077922078,-0.33009006553315046,0.96121734247547,24NPHte
24_25DHVITD2t_pos,56.0,0.002997002997002997,1.4073213295988605,0.015266911306515267,24_25DHVITD2t
24_25DHVITD2tm_pos,56.0,0.002997002997002997,1.4073213295988605,0.015266911306515267,24_25DHVITD2tm
24_25DHVITD3t_pos,48.0,0.05594405594405595,1.378970079909999,0.07137809493668143,24_25DHVITD3t
24_25DHVITD3tm_pos,48.0,0.05594405594405595,1.2871862661050204,0.07137809493668143,24_25DHVITD3tm
24_25VITD2Hm_pos,56.0,0.002997002997002997,1.4073213295988605,0.015266911306515267,24_25VITD2Hm
24_25VITD3Hm_pos,48.0,0.05594405594405595,1.2871862661049864,0.07137809493668143,24_25VITD3Hm
25HVITD3c_pos,48.0,0.05594405594405595,1.3790083157428012,0.07137809493668143,25HVITD3c
2AMACHYD_pos,60.0,0.00024975024975024975,2.6491039876956477,0.0015654396365056263,2AMACHYD
2AMACSULT_pos,48.0,0.05594405594405595,1.518059480028695,0.07137809493668143,2AMACSULT
2AMADPTm_pos,48.0,0.05594405594405595,1.2919104632380571,0.07137809493668143,2AMADPTm
2DR1PP_pos,48.0,0.05594405594405595,1.0073277011276158,0.07137809493668143,2DR1PP
2HBO_neg,48.0,0.05594405594405595,1.667090822728051,0.07137809493668143,2HBO
2HBO_pos,48.0,0.05594405594405595,0.6310519449325859,0.07137809493668143,2HBO
2HBt2_neg,50.0,0.031218781218781223,1.0645732458860562,0.07137809493668143,2HBt2
2HBt2_pos,50.0,0.031218781218781223,1.0645732458860562,0.07137809493668143,2HBt2
2HCO3_NAt_neg,24.0,0.5621878121878122,-0.578471547767011,0.5891949673141322,2HCO3_NAt
2HCO3_NAt_pos,24.0,0.5621878121878122,-0.5586630451759239,0.5891949673141322,2HCO3_NAt
2MB2COAc_pos,54.0,0.007492507492507492,1.9356451883581525,0.035528987141890365,2MB2COAc
2MCITt_pos,48.0,0.05594405594405595,0.4831907768547461,0.07137809493668143,2MCITt
2OXOADOXm_pos,48.0,0.05594405594405595,1.458324825802585,0.07137809493668143,2OXOADOXm
2OXOADPTm_neg,48.0,0.05594405594405595,1.291910463237698,0.07137809493668143,2OXOADPTm
2OXOADPTm_pos,50.0,0.031218781218781223,2.0376543920918158,0.07137809493668143,2OXOADPTm
34DHOXPEGOX_pos,48.0,0.05594405594405595,0.6831142496818202,0.07137809493668143,34DHOXPEGOX
34DHOXPEGt_pos,48.0,0.05594405594405595,0.6831142496818174,0.07137809493668143,34DHOXPEGt
34DHPHELAT1tc_pos,41.0,0.26348651348651353,0.5700973074439272,0.29854390425137356,34DHPHELAT1tc
34DHPHEt_neg,41.0,0.26348651348651353,0.5700973074439272,0.29854390425137356,34DHPHEt
34DHPHEt_pos,47.0,0.07267732267732269,1.1645709846871757,0.09112708980702483,34DHPHEt
34DHPLACOX_NADP__neg,47.0,0.07267732267732269,1.0957957509172347,0.09112708980702483,34DHPLACOX_NADP_
34DHPLACOX_pos,47.0,0.07267732267732269,1.0957957509172347,0.09112708980702483,34DHPLACOX
34DHXMANDACOX_NADP__neg,47.0,0.07267732267732269,1.1394901973327567,0.09112708980702483,34DHXMANDACOX_NADP_
34DHXMANDACOX_pos,47.0,0.07267732267732269,1.1394901973327567,0.09112708980702483,34DHXMANDACOX
34HPLFM_pos,48.0,0.05594405594405595,0.949191890595281,0.07137809493668143,34HPLFM
34HPPOR_pos,48.0,0.05594405594405595,1.0182025823057255,0.07137809493668143,34HPPOR
34HPPte_neg,39.0,0.3676323676323677,0.7264283942611308,0.4051699817497747,34HPPte
