meta_rxn_id,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval
4,48.0,0.05594405594405595,1.8862985911027645,0.07834657000396712
5,48.0,0.05594405594405595,1.4585953399529314,0.07834657000396712
6,48.0,0.05594405594405595,1.0213008446619165,0.07834657000396712
7,48.0,0.05594405594405595,1.312709034062115,0.07834657000396712
8,48.0,0.05594405594405595,0.6660738294354127,0.07834657000396712
9,48.0,0.05594405594405595,1.2110794485116634,0.07834657000396712
10,50.0,0.031218781218781223,1.4430969852651858,0.07834657000396712
11,48.0,0.05594405594405595,0.9512793221872557,0.07834657000396712
12,48.0,0.05594405594405595,-0.00023965666520478433,0.07834657000396712
13,48.0,0.05594405594405595,0.8536915640719489,0.07834657000396712
14,48.0,0.05594405594405595,1.1475253291628784,0.07834657000396712
15,48.0,0.05594405594405595,1.0487001316488191,0.07834657000396712
16,48.0,0.05594405594405595,1.3247770970282042,0.07834657000396712
17,48.0,0.05594405594405595,0.7078768171909113,0.07834657000396712
18,45.0,0.11788211788211789,0.43067099134825426,0.15427607735300042
19,48.0,0.05594405594405595,0.9611258795747688,0.07834657000396712
20,48.0,0.05594405594405595,0.9982892174325904,0.07834657000396712
21,45.0,0.11788211788211789,0.3568278155754691,0.15427607735300042
22,46.0,0.09340659340659341,0.8326719006368891,0.12483959776953409
23,48.0,0.05594405594405595,0.7991821806176526,0.07834657000396712
24,48.0,0.05594405594405595,0.980485821549808,0.07834657000396712
25,50.0,0.031218781218781223,1.6561092550175187,0.07834657000396712
26,48.0,0.05594405594405595,1.406728463011632,0.07834657000396712
27,48.0,0.05594405594405595,0.5707161070732807,0.07834657000396712
28,48.0,0.05594405594405595,1.220010405596417,0.07834657000396712
29,48.0,0.05594405594405595,0.8974216190553126,0.07834657000396712
30,48.0,0.05594405594405595,0.25169122042944975,0.07834657000396712
31,48.0,0.05594405594405595,1.7088539488950174,0.07834657000396712
32,48.0,0.05594405594405595,1.2835006977708536,0.07834657000396712
33,48.0,0.05594405594405595,0.9948273210024117,0.07834657000396712
34,48.0,0.05594405594405595,0.6701435385948287,0.07834657000396712
35,46.0,0.09340659340659341,0.13824483201702378,0.12483959776953409
36,48.0,0.05594405594405595,1.250612584176761,0.07834657000396712
37,47.0,0.07267732267732269,1.2950146926507289,0.09934934772068324
38,48.0,0.05594405594405595,0.9522552727613286,0.07834657000396712
39,55.0,0.004745254745254745,1.5212429106540895,0.027404934515026257
40,48.0,0.05594405594405595,1.0087054012028203,0.07834657000396712
41,48.0,0.05594405594405595,1.1434204303367856,0.07834657000396712
42,46.0,0.09340659340659341,0.7332665990400742,0.12483959776953409
43,40.0,0.31318681318681324,0.6208008869651949,0.364756889733763
44,48.0,0.05594405594405595,1.0138995194232998,0.07834657000396712
45,47.0,0.07267732267732269,0.6147564721409137,0.09934934772068324
46,40.0,0.31318681318681324,-0.3294526682345608,0.364756889733763
47,48.0,0.05594405594405595,0.042486396016639,0.07834657000396712
48,42.0,0.2197802197802198,-0.5033193006237198,0.26657350356772325
49,48.0,0.05594405594405595,-0.33563783393582053,0.07834657000396712
50,48.0,0.05594405594405595,-0.45419233785457364,0.07834657000396712
51,48.0,0.05594405594405595,-0.40255247723983795,0.07834657000396712
52,48.0,0.05594405594405595,-0.33780791205328237,0.07834657000396712
53,48.0,0.05594405594405595,-0.11595900789442291,0.07834657000396712
54,48.0,0.05594405594405595,-0.311209150001099,0.07834657000396712
55,43.0,0.1805694305694306,-0.02747142972437169,0.22419813913896758
56,48.0,0.05594405594405595,0.59457513147166,0.07834657000396712
57,48.0,0.05594405594405595,0.4029864605730792,0.07834657000396712
58,48.0,0.05594405594405595,-0.079291023739308,0.07834657000396712
59,48.0,0.05594405594405595,0.8341818978371738,0.07834657000396712
60,48.0,0.05594405594405595,0.6623899950077337,0.07834657000396712
61,48.0,0.05594405594405595,0.9527013296401408,0.07834657000396712
62,48.0,0.05594405594405595,1.222116334202814,0.07834657000396712
63,48.0,0.05594405594405595,1.0314157475235952,0.07834657000396712
64,48.0,0.05594405594405595,1.1160437589772194,0.07834657000396712
65,48.0,0.05594405594405595,0.35320262041107053,0.07834657000396712
66,48.0,0.05594405594405595,0.6751068166289222,0.07834657000396712
67,46.0,0.09340659340659341,0.8094010397858961,0.12483959776953409
68,48.0,0.05594405594405595,1.1360191847667094,0.07834657000396712
69,48.0,0.05594405594405595,1.3216265472488367,0.07834657000396712
70,50.0,0.031218781218781223,1.506053940536335,0.07834657000396712
71,48.0,0.05594405594405595,0.5807974851563709,0.07834657000396712
72,48.0,0.05594405594405595,0.6520962653564996,0.07834657000396712
73,48.0,0.05594405594405595,1.4786372998616195,0.07834657000396712
74,48.0,0.05594405594405595,0.907706569243672,0.07834657000396712
75,48.0,0.05594405594405595,0.5553273296607393,0.07834657000396712
76,44.0,0.14710289710289712,0.3881766184047317,0.18707328025509845
77,48.0,0.05594405594405595,0.8054156802521274,0.07834657000396712
78,48.0,0.05594405594405595,1.279026859848927,0.07834657000396712
79,45.0,0.11788211788211789,0.9036368898281664,0.15427607735300042
80,47.0,0.07267732267732269,0.838124924333621,0.09934934772068324
81,48.0,0.05594405594405595,0.5591497095438908,0.07834657000396712
82,50.0,0.031218781218781223,1.7240845364779784,0.07834657000396712
83,48.0,0.05594405594405595,0.388697447272589,0.07834657000396712
84,48.0,0.05594405594405595,1.148221733394037,0.07834657000396712
85,48.0,0.05594405594405595,1.1660790538292158,0.07834657000396712
86,48.0,0.05594405594405595,1.363328965116467,0.07834657000396712
87,48.0,0.05594405594405595,1.439797446551753,0.07834657000396712
88,52.0,0.015984015984015984,1.8653247378290256,0.0737138319555902
89,48.0,0.05594405594405595,1.1152807045367095,0.07834657000396712
90,48.0,0.05594405594405595,1.0841549912989903,0.07834657000396712
91,48.0,0.05594405594405595,1.4753931912229838,0.07834657000396712
92,48.0,0.05594405594405595,1.4747925652512364,0.07834657000396712
93,48.0,0.05594405594405595,1.1772269084616138,0.07834657000396712
94,48.0,0.05594405594405595,1.0709511379900807,0.07834657000396712
95,48.0,0.05594405594405595,0.04629148434825059,0.07834657000396712
96,47.0,0.07267732267732269,0.6546845087932375,0.09934934772068324
97,47.0,0.07267732267732269,0.19113497378879335,0.09934934772068324
98,48.0,0.05594405594405595,0.5870082785634845,0.07834657000396712
99,48.0,0.05594405594405595,1.3073452529554923,0.07834657000396712
