,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
PHYHx_pos,288.0,4.927166796986004e-05,1.733594061387424,0.00011492379223495121,PHYHx
PHYQt_pos,283.0,9.62417449791194e-05,1.4591963025806831,0.0001571532751920347,PHYQt
PHYTt_pos,288.0,4.927166796986004e-05,1.7335940613874232,0.00011492379223495121,PHYTt
PI345P3P_pos,282.0,0.00010971329718310355,1.4388993069200209,0.00017301913073013573,PI345P3P
PI345P3Pn_pos,288.0,4.927166796986004e-05,1.8462489703334293,0.00011492379223495121,PI345P3Pn
PI345P5P_pos,284.0,8.434297185988848e-05,1.5870171561217905,0.00014553759314224468,PI345P5P
PI345P5Pn_pos,288.0,4.927166796986004e-05,1.8462489703334202,0.00011492379223495121,PI345P5Pn
PI34P3Pn_pos,288.0,4.927166796986004e-05,1.8462489703334404,0.00011492379223495121,PI34P3Pn
PI34P4Pn_pos,288.0,4.927166796986004e-05,1.8462489703334313,0.00011492379223495121,PI34P4Pn
PI34P5K_pos,284.0,8.434297185988848e-05,1.5870171561217905,0.00014553759314224468,PI34P5K
PI34P5Kn_pos,288.0,4.927166796986004e-05,1.8462489703334184,0.00011492379223495121,PI34P5Kn
PI3P3Pn_pos,320.0,3.818334157281001e-07,3.765560347081607,1.0161377192695216e-05,PI3P3Pn
PI3P4K_pos,284.0,8.434297185988848e-05,1.702369180553589,0.00014553759314224468,PI3P4K
PI3P4Kn_pos,288.0,4.927166796986004e-05,1.8462489703334193,0.00011492379223495121,PI3P4Kn
PI3P5K_pos,286.0,6.458954806893046e-05,1.855750745075372,0.00012575713332626195,PI3P5K
PI45P3K_pos,282.0,0.00010971329718310355,1.4388993069200273,0.00017301913073013573,PI45P3K
PI45P3Kn_pos,288.0,4.927166796986004e-05,1.8462489703334184,0.00011492379223495121,PI45P3Kn
PI45P4P_pos,287.0,5.6440346457884884e-05,1.771116079768886,0.0001227413522476158,PI45P4P
PI45P5P_pos,284.0,8.434297185988848e-05,1.553992129730645,0.00014553759314224468,PI45P5P
PI45PLC_pos,287.0,5.6440346457884884e-05,1.8638859766359255,0.0001227413522476158,PI45PLC
PI4P3K_pos,284.0,8.434297185988848e-05,1.5435045927529525,0.00014553759314224468,PI4P3K
PI4P3Kn_pos,288.0,4.927166796986004e-05,1.846248970333415,0.00011492379223495121,PI4P3Kn
PI4P5K_pos,284.0,8.434297185988848e-05,1.5539921297306483,0.00014553759314224468,PI4P5K
PI4P5Kn_pos,290.0,3.744139161695498e-05,1.8929921415456668,0.00011492379223495121,PI4P5Kn
PI4PLC_pos,285.0,7.384400408432293e-05,1.4932383631179456,0.00013646000635037707,PI4PLC
PI4PLCn_pos,269.0,0.0005519762454985965,1.409089234446949,0.0007522961014808686,PI4PLCn
PI4PP_pos,288.0,4.927166796986004e-05,-0.08549225050625484,0.00011492379223495121,PI4PP
PI5P3K_pos,284.0,8.434297185988848e-05,1.5334487240184385,0.00014553759314224468,PI5P3K
PI5P4K_pos,287.0,5.6440346457884884e-05,1.771116079768886,0.0001227413522476158,PI5P4K
PI5P4Kn_pos,288.0,4.927166796986004e-05,1.8658970670824968,0.00011492379223495121,PI5P4Kn
PIACGT_pos,319.0,4.5124337237472066e-07,3.1661687053124985,1.024256095971149e-05,PIACGT
PIK3_pos,282.0,0.00010971329718310355,1.4395182417092844,0.00017301913073013573,PIK3
PIK3er_pos,289.0,4.297192229158306e-05,2.403279288385815,0.00011492379223495121,PIK3er
PIK3n_pos,292.0,2.8341608254942933e-05,1.9134757631073367,0.00011492379223495121,PIK3n
PIK4_pos,287.0,5.6440346457884884e-05,1.771116079768886,0.0001227413522476158,PIK4
PIK4n_pos,288.0,4.927166796986004e-05,1.8385775281807784,0.00011492379223495121,PIK4n
PIK5_pos,284.0,8.434297185988848e-05,1.7576358024116545,0.00014553759314224468,PIK5
PIK5n_pos,288.0,4.927166796986004e-05,1.8658970670824961,0.00011492379223495121,PIK5n
PIPLC_pos,285.0,7.384400408432293e-05,1.674893361169432,0.00013646000635037707,PIPLC
PIPLCn_pos,290.0,3.744139161695498e-05,1.7362136125630576,0.00011492379223495121,PIPLCn
PIt7_neg,23.0,1.3891019939050947e-05,-1.1478204431888102,7.529688946769144e-05,PIt7
PIt7_pos,80.0,0.011375720999960516,-0.7099534970180178,0.013211757233588455,PIt7
PIt8_neg,157.0,0.9365638916667738,-0.29971066485593545,0.9393023825780801,PIt8
PIt8_pos,95.0,0.04003337376342887,-0.5855726001710155,0.044898464961927315,PIt8
PIt9_neg,282.0,0.00010971329718310355,0.7994914596605494,0.00017301913073013573,PIt9
PIt9_pos,264.0,0.0009842246985925012,0.7701831054416308,0.0012923443830519146,PIt9
PIter_neg,195.0,0.2720592897486446,0.34629397148474494,0.28291966564058135,PIter
PIter_pos,195.0,0.2720592897486446,0.3673085898597396,0.28291966564058135,PIter
PItg_pos,284.0,8.434297185988848e-05,1.869682517605231,0.00014553759314224468,PItg
PItn_neg,311.0,1.657232153123406e-06,1.5431955667563189,2.149527586845359e-05,PItn
PItn_pos,287.0,5.6440346457884884e-05,1.9883501966657937,0.0001227413522476158,PItn
PItx_neg,284.0,8.434297185988848e-05,1.767584423421751,0.00014553759314224468,PItx
PLA2_2_pos,275.0,0.00026719355298303777,1.4062427293270954,0.0003869699732857788,PLA2_2
