,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
EX_dad_2(e)_neg,43.0,0.000208192691427214,-1.7134810906315359,0.00035661850136988084,EX_dad_2(e)
EX_dag_hs(e)_neg,34.0,6.458954806893046e-05,-1.2860222935902261,0.00015003365501620565,EX_dag_hs(e)
EX_dca(e)_neg,17.0,5.717080058297835e-06,-2.347297306187268,4.066555815478516e-05,EX_dca(e)
EX_dcsptn1(e)_neg,57.0,0.0011017651365777667,-1.2787003299525186,0.0015412470077237868,EX_dcsptn1(e)
EX_dcsptn1(e)_pos,32.0,4.927166796986004e-05,-1.5173614219594367,0.0001328330406296655,EX_dcsptn1(e)
EX_dcyt(e)_neg,46.0,0.0003022604012219167,-1.6169804413959719,0.0004860100193338354,EX_dcyt(e)
EX_ddece1crn_pos,32.0,4.927166796986004e-05,-1.6846842970622906,0.0001328330406296655,EX_ddece1crn
EX_ddecrn_pos,33.0,5.6440346457884884e-05,-1.6913184945719335,0.00014098888133031164,EX_ddecrn
EX_debrisoquine(e)_neg,34.0,6.458954806893046e-05,-1.7981178385811705,0.00015003365501620565,EX_debrisoquine(e)
EX_decdicrn_pos,32.0,4.927166796986004e-05,-1.6846842970622906,0.0001328330406296655,EX_decdicrn
EX_dgchol(e)_neg,63.0,0.0021252456961388107,0.020603535488629813,0.00279883298267653,EX_dgchol(e)
EX_dgchol(e)_pos,32.0,4.927166796986004e-05,-1.4448266305615045,0.0001328330406296655,EX_dgchol(e)
EX_dgmp(e)_neg,158.0,0.9619126237454184,-0.1123252326719505,0.9634431132024517,EX_dgmp(e)
EX_dgmp(e)_pos,158.0,0.9619126237454184,-0.1123252326719505,0.9634431132024517,EX_dgmp(e)
EX_dgsn(e)_neg,43.0,0.000208192691427214,-1.7134810906315359,0.00035661850136988084,EX_dgsn(e)
EX_dgtp(e)_neg,158.0,0.9619126237454184,-0.1123252326719505,0.9634431132024517,EX_dgtp(e)
EX_dgtp(e)_pos,158.0,0.9619126237454184,-0.1123252326719505,0.9634431132024517,EX_dgtp(e)
EX_dha(e)_neg,4.0,7.403996756761338e-07,-3.1189037232045633,9.511869302818903e-06,EX_dha(e)
EX_dhap(e)_pos,4.0,7.403996756761338e-07,-3.1189037232045633,9.511869302818903e-06,EX_dhap(e)
EX_dhdascb(e)_neg,57.0,0.0011017651365777667,-0.9782340620563627,0.0015412470077237868,EX_dhdascb(e)
EX_dheas(e)_neg,62.0,0.0019093405472766203,-0.7323999700597534,0.0025357170348325577,EX_dheas(e)
EX_dheas(e)_pos,32.0,4.927166796986004e-05,-1.6562601864023505,0.0001328330406296655,EX_dheas(e)
EX_dhf(e)_pos,35.0,7.384400408432293e-05,-1.389208677428295,0.0001614055575384767,EX_dhf(e)
EX_digalsgalside_hs(e)_pos,32.0,4.927166796986004e-05,-1.9852166812100094,0.0001328330406296655,EX_digalsgalside_hs(e)
EX_din(e)_neg,43.0,0.000208192691427214,-1.7134810906315359,0.00035661850136988084,EX_din(e)
EX_dlnlcg(e)_neg,61.0,0.00171374872223273,-1.2158618011828357,0.002300223498178046,EX_dlnlcg(e)
EX_dlnlcg(e)_pos,38.0,0.00010971329718310355,-1.3934040471882345,0.00021382204512929932,EX_dlnlcg(e)
EX_dmantipyrine(e)_pos,143.0,0.5993819586698879,-0.7098100148589674,0.6120209942947192,EX_dmantipyrine(e)
EX_dmhptcrn(e)_pos,32.0,4.927166796986004e-05,-1.7335896894280773,0.0001328330406296655,EX_dmhptcrn(e)
EX_doco13ac_neg,34.0,6.458954806893046e-05,-1.8243536601923425,0.00015003365501620565,EX_doco13ac
EX_docosac_neg,26.0,2.13704144601066e-05,-1.7336183357334476,0.00011547361289817257,EX_docosac
EX_docosdiac_pos,26.0,2.13704144601066e-05,-1.7336183357334476,0.00011547361289817257,EX_docosdiac
EX_dopa(e)_neg,74.0,0.006489704591886318,-0.8137718375024271,0.007955733282555867,EX_dopa(e)
EX_dopa(e)_pos,29.0,3.259107077597499e-05,-1.624530607844251,0.0001328330406296655,EX_dopa(e)
EX_dopasf(e)_pos,32.0,4.927166796986004e-05,-1.76037216035387,0.0001328330406296655,EX_dopasf(e)
EX_dpcoa(e)_neg,126.0,0.28619909987545633,0.32796648855210403,0.3002705556193329,EX_dpcoa(e)
