,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id
r1551_pos,18.0,0.0002593552766640716,-1.8362802235566285,0.0006196447209838023,r1551
r1552_neg,21.0,0.00043975808677961485,-1.756794007783315,0.0009773731959321008,r1552
r1552_pos,22.0,0.0005223025411715536,-1.6962251709585878,0.0011193176505684345,r1552
r1553_neg,11.0,7.053487010253718e-05,-2.0889722910812916,0.00023129205397076952,r1553
r1553_pos,18.0,0.0002593552766640716,-1.857440271500584,0.0006196447209838023,r1553
r1554_neg,20.0,0.00036952219864219997,-1.8038173660326717,0.0008317432810237251,r1554
r1554_pos,18.0,0.0002593552766640716,-1.8362802235566285,0.0006196447209838023,r1554
r1556_neg,20.0,0.00036952219864219997,-1.8050305002309324,0.0008317432810237251,r1556
r1556_pos,18.0,0.0002593552766640716,-1.8574310782643246,0.0006196447209838023,r1556
r1557_neg,20.0,0.00036952219864219997,-1.8038173660326717,0.0008317432810237251,r1557
r1557_pos,18.0,0.0002593552766640716,-1.8362802235566285,0.0006196447209838023,r1557
r1559_neg,16.0,0.00018058361507983846,-1.7776319240214875,0.00045403085977733056,r1559
r1559_pos,16.0,0.00018058361507983846,-1.7776319240214875,0.00045403085977733056,r1559
r1560_neg,22.0,0.0005223025411715536,-1.6865261882348752,0.0011193176505684345,r1560
r1560_pos,8.0,3.917073187670034e-05,-2.07433014600271,0.00015697130099301022,r1560
r1561_neg,22.0,0.0005223025411715536,-1.6881466560462008,0.0011193176505684345,r1561
r1561_pos,16.0,0.00018058361507983846,-1.852444671055027,0.00045403085977733056,r1561
r1562_neg,17.0,0.0002166312370127422,-1.8150119347960383,0.0005339755623272574,r1562
r1562_pos,8.0,3.917073187670034e-05,-2.0442513013370824,0.00015697130099301022,r1562
r1563_neg,22.0,0.0005223025411715536,-1.6881466560462008,0.0011193176505684345,r1563
r1563_pos,12.0,8.546788222763506e-05,-1.9548446577475596,0.0002589407266748202,r1563
r1564_neg,19.0,0.00030988550754250263,-1.7164883684084877,0.0007200896959329872,r1564
