meta_rxn_id,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval
436,100.0,0.00018267179110955002,3.1212796563847363,0.00044918708009164743
437,86.0,0.00728455700947966,1.354714167208078,0.009171257274934893
438,89.0,0.0036105143123296027,1.7345558993567443,0.004820400338518526
439,84.0,0.011329696684474665,1.3388254875369285,0.013929773560306254
440,81.0,0.0211339281291611,1.29594014403949,0.024960239694759686
441,84.0,0.011329696684474665,1.4343768347222092,0.013929773560306254
442,70.0,0.14046504815835495,0.7770697454628638,0.1514088147528843
443,80.0,0.025748080821108063,1.0155006823535384,0.029794883964866774
444,91.0,0.0022022199424970783,1.3471297059123468,0.003070426254267798
445,89.0,0.0036105143123296027,1.2648188729642866,0.004820400338518526
446,85.0,0.009108496398030965,1.2768300166070499,0.011342825880436187
447,83.0,0.014019277113959953,1.33656180454288,0.017069893507229768
448,73.0,0.08897301170181328,1.10790673620577,0.097068476371389
449,97.0,0.00043963875262656454,1.869971850178193,0.0008212243168499181
450,92.0,0.0017062493689195964,1.5146872384743728,0.0024300542482689727
451,83.0,0.008665221793107664,1.2460157746564091,0.010898615621900648
452,66.0,0.24132159301718004,0.4876283389159425,0.2550998199904531
453,66.0,0.24132159301718004,0.3412924112817519,0.2550998199904531
454,79.0,0.031209012771740218,0.9581070781440727,0.035655305879873804
455,90.0,0.0028272720911168077,1.610299592755418,0.0038439908884622684
456,76.0,0.053902557169387175,0.3231767999701756,0.05989701630737728
457,64.0,0.3074894566186813,0.3687629196214484,0.32368664371481587
458,100.0,0.00018267179110955002,3.9265004093551417,0.00044918708009164743
459,100.0,0.00018267179110955002,4.672064868592787,0.00044918708009164743
460,96.0,0.0005828399431792743,2.141889061864041,0.0009862842586864332
461,100.0,0.00018267179110955002,4.031413621332247,0.00044918708009164743
462,96.0,0.0005828399431792743,2.6118142243131213,0.0009862842586864332
463,99.0,0.00024612812790522973,2.9793636645564674,0.0005361164585340558
464,93.0,0.0013149446697132139,1.841744243265302,0.001956873923367537
465,97.0,0.00043963875262656454,2.698009297999575,0.0008212243168499181
466,100.0,0.00018267179110955002,3.2605594867024523,0.00044918708009164743
467,100.0,0.00018267179110955002,3.7963225485167853,0.00044918708009164743
468,99.0,0.00024612812790522973,2.6999791327824108,0.0005361164585340558
469,100.0,0.00018267179110955002,4.022860782157931,0.00044918708009164743
470,97.0,0.00043963875262656454,1.7692289355128323,0.0008212243168499181
471,99.0,0.00024612812790522973,2.7886323185430175,0.0005361164585340558
472,99.0,0.00024612812790522973,3.107992837485001,0.0005361164585340558
473,98.0,0.00032983852077799353,2.8563386267663713,0.0006560295381666569
474,100.0,0.00018267179110955002,4.437699610231968,0.00044918708009164743
475,90.0,0.0028272720911168077,1.8112161375477596,0.0038439908884622684
476,91.0,0.0022022199424970783,1.9564618667688245,0.003070426254267798
477,95.0,0.0007685389131627665,2.0300478561851873,0.001240500630348619
478,87.0,0.00579535854433471,1.762315215486243,0.007430098174457637
479,92.0,0.0017062493689195964,1.5638947460554917,0.0024300542482689727
480,90.0,0.0007511794334780427,1.5654017118399972,0.001240500630348619
481,90.0,0.0007511794334780427,1.568649706239,0.001240500630348619
482,90.0,0.0028272720911168077,0.4828412076779464,0.0038439908884622684
483,90.0,0.0028272720911168077,0.778951818033594,0.0038439908884622684
484,100.0,0.00018267179110955002,3.2960552484538885,0.00044918708009164743
485,86.0,0.00728455700947966,1.80257515710554,0.009171257274934893
486,98.0,0.00032983852077799353,2.8475483320124617,0.0006560295381666569
487,94.0,0.0010079762403767444,2.295845708203075,0.0015363705649325923
488,85.0,0.009108496398030965,1.5447731391421489,0.011342825880436187
489,82.0,0.017257456083119765,1.0551456196181805,0.020692511627283604
490,90.0,0.0028272720911168077,2.3194176296972806,0.0038439908884622684
491,96.0,0.0005828399431792743,2.65270768435101,0.0009862842586864332
492,100.0,0.00018267179110955002,2.786496355041432,0.00044918708009164743
493,100.0,0.00018267179110955002,3.257770379350377,0.00044918708009164743
494,100.0,0.00018267179110955002,2.6052034216507325,0.00044918708009164743
495,100.0,0.00018267179110955002,2.2344169119470783,0.00044918708009164743
496,100.0,0.00018267179110955002,2.4195462125602623,0.00044918708009164743
497,92.0,0.0017062493689195964,1.9324817452767178,0.0024300542482689727
498,100.0,0.00018267179110955002,3.022702438150154,0.00044918708009164743
499,100.0,0.00018267179110955002,2.6778818173570453,0.00044918708009164743
500,96.0,0.0005828399431792743,1.491918968773803,0.0009862842586864332
501,96.0,0.0005828399431792743,2.1844962013261027,0.0009862842586864332
502,94.0,0.0010079762403767444,2.0452467466593807,0.0015363705649325923
503,100.0,0.00018267179110955002,2.916354123494847,0.00044918708009164743
504,100.0,0.00018267179110955002,3.1509345324820517,0.00044918708009164743
505,100.0,0.00018267179110955002,3.0526267292685705,0.00044918708009164743
506,94.0,0.0010079762403767444,1.7983384054544471,0.0015363705649325923
507,92.0,0.0017062493689195964,2.1217406158436796,0.0024300542482689727
508,94.0,0.0010079762403767444,2.094709286361936,0.0015363705649325923
509,100.0,0.00018267179110955002,3.1734521601451955,0.00044918708009164743
510,100.0,0.00018267179110955002,2.2622663676882273,0.00044918708009164743
511,100.0,0.00018267179110955002,2.8122478539113276,0.00044918708009164743
512,95.0,0.0007685389131627665,2.754641390558855,0.001240500630348619
513,92.0,0.0017062493689195964,1.944419428086592,0.0024300542482689727
514,100.0,0.00018267179110955002,2.7841093297441835,0.00044918708009164743
515,100.0,0.00018267179110955002,5.974381949880206,0.00044918708009164743
516,100.0,0.00018267179110955002,3.768512042682828,0.00044918708009164743
517,98.0,0.00032983852077799353,2.94057230293603,0.0006560295381666569
518,100.0,0.00018267179110955002,3.5896267464279923,0.00044918708009164743
519,100.0,0.00018267179110955002,3.2994958129422667,0.00044918708009164743
520,100.0,0.00018267179110955002,3.3707195611704535,0.00044918708009164743
521,100.0,0.00018267179110955002,4.643489615046719,0.00044918708009164743
522,100.0,0.00018267179110955002,4.226198212995838,0.00044918708009164743
523,100.0,0.00018267179110955002,4.3254783653384035,0.00044918708009164743
524,100.0,0.00018267179110955002,3.7790520771177794,0.00044918708009164743
525,100.0,0.00018267179110955002,2.935779631235979,0.00044918708009164743
526,100.0,0.00018267179110955002,3.7751844504115066,0.00044918708009164743
527,100.0,0.00018267179110955002,4.153012870488909,0.00044918708009164743
