meta_rxn_id,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval
62,195.0,9.252160889820901e-06,3.3875696164495683,1.5466744738312012e-05
63,196.0,7.4678435688707155e-06,3.396408745667033,1.2606044633104588e-05
64,196.0,7.4678435688707155e-06,4.94986775034793,1.2606044633104588e-05
65,196.0,7.4678435688707155e-06,4.449900833652834,1.2606044633104588e-05
66,196.0,7.4678435688707155e-06,4.823370460129369,1.2606044633104588e-05
67,196.0,7.4678435688707155e-06,4.463917383054398,1.2606044633104588e-05
68,196.0,7.4678435688707155e-06,4.790032782495681,1.2606044633104588e-05
69,196.0,7.4678435688707155e-06,4.602684497262077,1.2606044633104588e-05
70,192.0,1.7382285453626134e-05,2.4490226186203716,2.6595753014267374e-05
71,196.0,7.4678435688707155e-06,3.586501676963508,1.2606044633104588e-05
72,196.0,7.4678435688707155e-06,3.6404514795899163,1.2606044633104588e-05
73,196.0,7.4678435688707155e-06,3.2056371150941954,1.2606044633104588e-05
74,196.0,7.4678435688707155e-06,3.299734410664261,1.2606044633104588e-05
75,190.0,2.6199245185137612e-05,2.8295116071293247,3.950235706069778e-05
76,196.0,7.4678435688707155e-06,3.797707355298967,1.2606044633104588e-05
77,196.0,7.4678435688707155e-06,3.754821537051415,1.2606044633104588e-05
78,196.0,7.4678435688707155e-06,3.6371456587502373,1.2606044633104588e-05
79,196.0,7.4678435688707155e-06,4.886378269622408,1.2606044633104588e-05
80,196.0,7.4678435688707155e-06,4.830596755712228,1.2606044633104588e-05
81,196.0,7.4678435688707155e-06,4.09170759561053,1.2606044633104588e-05
82,196.0,7.4678435688707155e-06,6.823262141658057,1.2606044633104588e-05
83,194.0,1.1439596363811544e-05,2.890418283906431,1.87798024873143e-05
84,196.0,7.4678435688707155e-06,4.732039892116837,1.2606044633104588e-05
85,196.0,7.4678435688707155e-06,5.741598261421306,1.2606044633104588e-05
86,196.0,7.4678435688707155e-06,5.055348222438192,1.2606044633104588e-05
87,196.0,7.4678435688707155e-06,3.432589775520171,1.2606044633104588e-05
88,196.0,7.4678435688707155e-06,3.469382451873581,1.2606044633104588e-05
89,196.0,7.4678435688707155e-06,3.380871265867614,1.2606044633104588e-05
90,196.0,7.4678435688707155e-06,3.0201472820145487,1.2606044633104588e-05
91,196.0,7.4678435688707155e-06,4.72711320338217,1.2606044633104588e-05
92,196.0,7.4678435688707155e-06,4.4696999277307965,1.2606044633104588e-05
93,196.0,7.4678435688707155e-06,4.532397640407307,1.2606044633104588e-05
94,196.0,7.4678435688707155e-06,4.552917154155189,1.2606044633104588e-05
95,196.0,7.4678435688707155e-06,4.659845462262654,1.2606044633104588e-05
96,196.0,7.4678435688707155e-06,2.8425610816250053,1.2606044633104588e-05
97,194.0,1.1439596363811544e-05,4.017403707898094,1.87798024873143e-05
98,196.0,7.4678435688707155e-06,4.556845863573867,1.2606044633104588e-05
99,196.0,7.4678435688707155e-06,5.478724762909579,1.2606044633104588e-05
100,196.0,7.4678435688707155e-06,3.7880680311710813,1.2606044633104588e-05
101,196.0,7.4678435688707155e-06,4.147615777817381,1.2606044633104588e-05
102,196.0,7.4678435688707155e-06,3.5475632619127455,1.2606044633104588e-05
103,196.0,7.4678435688707155e-06,4.295442018841154,1.2606044633104588e-05
104,196.0,7.4678435688707155e-06,4.304761196413407,1.2606044633104588e-05
105,196.0,7.4678435688707155e-06,3.1369568322274213,1.2606044633104588e-05
106,196.0,7.4678435688707155e-06,4.606789558060885,1.2606044633104588e-05
107,196.0,7.4678435688707155e-06,4.276812607007422,1.2606044633104588e-05
108,187.0,4.775116665910044e-05,2.592778484593154,7.002602627156088e-05
109,196.0,7.4678435688707155e-06,3.895117544335162,1.2606044633104588e-05
110,196.0,7.4678435688707155e-06,4.233726477582735,1.2606044633104588e-05
111,194.0,1.1439596363811544e-05,3.86517683218618,1.87798024873143e-05
112,196.0,7.4678435688707155e-06,4.187264451874414,1.2606044633104588e-05
113,193.0,1.4115569156153118e-05,2.8612681559862794,2.2906456530309084e-05
114,192.0,1.7382285453626134e-05,3.108715092743924,2.6595753014267374e-05
115,192.0,1.7382285453626134e-05,3.30620301450711,2.6595753014267374e-05
116,192.0,1.7382285453626134e-05,2.815578254992028,2.6595753014267374e-05
117,192.0,1.7382285453626134e-05,3.1956796522537076,2.6595753014267374e-05
118,192.0,1.7382285453626134e-05,2.8825095721982037,2.6595753014267374e-05
119,171.0,0.0008647033653458835,1.7767737849770024,0.0011399697167930026
120,180.0,0.00018058361507983846,2.993370213459773,0.0002519733640781574
121,188.0,3.917073187670034e-05,2.6354072778038216,5.7715509112443676e-05
122,192.0,1.7382285453626134e-05,2.8651529529900936,2.6595753014267374e-05
123,190.0,2.6199245185137612e-05,2.482393131274939,3.950235706069778e-05
124,192.0,1.7382285453626134e-05,2.4856574866124577,2.6595753014267374e-05
125,160.0,0.004716530360235347,1.808874704036553,0.005630108877360103
126,168.0,0.001406256754328124,2.282965909150272,0.0017569724372257256
127,168.0,0.001406256754328124,1.5266807051154123,0.0017569724372257256
128,196.0,7.4678435688707155e-06,3.1654180335500186,1.2606044633104588e-05
129,194.0,1.1439596363811544e-05,2.936114809769531,1.87798024873143e-05
130,196.0,7.4678435688707155e-06,3.6302530784799885,1.2606044633104588e-05
131,196.0,7.4678435688707155e-06,3.7593081579217538,1.2606044633104588e-05
132,196.0,7.4678435688707155e-06,2.614127519139438,1.2606044633104588e-05
133,188.0,3.917073187670034e-05,2.499520428545107,5.7715509112443676e-05
134,196.0,7.4678435688707155e-06,4.405361987377475,1.2606044633104588e-05
135,196.0,7.4678435688707155e-06,3.876878017086902,1.2606044633104588e-05
136,196.0,7.4678435688707155e-06,4.169653493741877,1.2606044633104588e-05
137,196.0,7.4678435688707155e-06,3.867625780193783,1.2606044633104588e-05
138,196.0,7.4678435688707155e-06,3.885592895327589,1.2606044633104588e-05
139,196.0,7.4678435688707155e-06,5.359753620681735,1.2606044633104588e-05
140,196.0,7.4678435688707155e-06,5.847316842464153,1.2606044633104588e-05
141,196.0,7.0487990041463245e-06,10.348233782560927,1.2606044633104588e-05
142,196.0,7.4678435688707155e-06,4.746194120079258,1.2606044633104588e-05
143,188.0,3.917073187670034e-05,2.001633941224439,5.7715509112443676e-05
144,184.0,8.546788222763506e-05,2.063945482968699,0.00012233329133596061
145,164.0,0.0026161516350141035,1.400356529322954,0.0031741277259194553
146,196.0,7.4678435688707155e-06,4.243902850290961,1.2606044633104588e-05
147,196.0,7.4678435688707155e-06,4.200448479811788,1.2606044633104588e-05
148,196.0,7.4678435688707155e-06,7.521246948177719,1.2606044633104588e-05
149,142.0,0.02984919720849606,0.9224994440566116,0.0339106095572746
150,196.0,7.4678435688707155e-06,4.348690702513346,1.2606044633104588e-05
151,196.0,7.0487990041463245e-06,3.637768455953693,1.2606044633104588e-05
152,196.0,7.4678435688707155e-06,1.3804364531722553,1.2606044633104588e-05
153,186.0,5.809398076871835e-05,1.3212916868551043,8.447561061219063e-05
154,176.0,0.00036952219864219997,1.5962092716488059,0.0005065030666295998
155,196.0,7.4678435688707155e-06,2.3087534916790924,1.2606044633104588e-05
156,191.0,2.1361748059114528e-05,2.51631191185124,3.2524308564514566e-05
